,track_id,analysis_url,track_href,type,uri
785,1uGuBqpz4gYxJcz83OI10y,https://api.spotify.com/v1/audio-analysis/1uGuBqpz4gYxJcz83OI10y,https://api.spotify.com/v1/tracks/1uGuBqpz4gYxJcz83OI10y,audio_features,spotify:track:1uGuBqpz4gYxJcz83OI10y
786,7nLPE2Lg7egoWJzcBLehw7,https://api.spotify.com/v1/audio-analysis/7nLPE2Lg7egoWJzcBLehw7,https://api.spotify.com/v1/tracks/7nLPE2Lg7egoWJzcBLehw7,audio_features,spotify:track:7nLPE2Lg7egoWJzcBLehw7
787,1asouSpUXgg6oINItGtDSh,https://api.spotify.com/v1/audio-analysis/1asouSpUXgg6oINItGtDSh,https://api.spotify.com/v1/tracks/1asouSpUXgg6oINItGtDSh,audio_features,spotify:track:1asouSpUXgg6oINItGtDSh
788,277GJQ0Lz95yQ168rAUrEf,https://api.spotify.com/v1/audio-analysis/277GJQ0Lz95yQ168rAUrEf,https://api.spotify.com/v1/tracks/277GJQ0Lz95yQ168rAUrEf,audio_features,spotify:track:277GJQ0Lz95yQ168rAUrEf
789,0fOuNUJUSe9M8LfziB1xoA,https://api.spotify.com/v1/audio-analysis/0fOuNUJUSe9M8LfziB1xoA,https://api.spotify.com/v1/tracks/0fOuNUJUSe9M8LfziB1xoA,audio_features,spotify:track:0fOuNUJUSe9M8LfziB1xoA
790,5YL8nyDXRQrh6sAnTlIOKm,https://api.spotify.com/v1/audio-analysis/5YL8nyDXRQrh6sAnTlIOKm,https://api.spotify.com/v1/tracks/5YL8nyDXRQrh6sAnTlIOKm,audio_features,spotify:track:5YL8nyDXRQrh6sAnTlIOKm
791,0eR4C9TB0yb0Docm9ddfVO,https://api.spotify.com/v1/audio-analysis/0eR4C9TB0yb0Docm9ddfVO,https://api.spotify.com/v1/tracks/0eR4C9TB0yb0Docm9ddfVO,audio_features,spotify:track:0eR4C9TB0yb0Docm9ddfVO
792,0abaNj2w1xAR3ulrEh0aPm,https://api.spotify.com/v1/audio-analysis/0abaNj2w1xAR3ulrEh0aPm,https://api.spotify.com/v1/tracks/0abaNj2w1xAR3ulrEh0aPm,audio_features,spotify:track:0abaNj2w1xAR3ulrEh0aPm
793,0aSGjsDQNv3jApX9y5DG2C,https://api.spotify.com/v1/audio-analysis/0aSGjsDQNv3jApX9y5DG2C,https://api.spotify.com/v1/tracks/0aSGjsDQNv3jApX9y5DG2C,audio_features,spotify:track:0aSGjsDQNv3jApX9y5DG2C
794,2CMmZJwUiiQXVro8lDB7ZE,https://api.spotify.com/v1/audio-analysis/2CMmZJwUiiQXVro8lDB7ZE,https://api.spotify.com/v1/tracks/2CMmZJwUiiQXVro8lDB7ZE,audio_features,spotify:track:2CMmZJwUiiQXVro8lDB7ZE
795,7llxp9nJi22DrUFNbiyPPZ,https://api.spotify.com/v1/audio-analysis/7llxp9nJi22DrUFNbiyPPZ,https://api.spotify.com/v1/tracks/7llxp9nJi22DrUFNbiyPPZ,audio_features,spotify:track:7llxp9nJi22DrUFNbiyPPZ
796,19BW9OFWTpQ2QrZLxiKMBD,https://api.spotify.com/v1/audio-analysis/19BW9OFWTpQ2QrZLxiKMBD,https://api.spotify.com/v1/tracks/19BW9OFWTpQ2QrZLxiKMBD,audio_features,spotify:track:19BW9OFWTpQ2QrZLxiKMBD
797,49szLJa6JFGoR3HW0rUvYW,https://api.spotify.com/v1/audio-analysis/49szLJa6JFGoR3HW0rUvYW,https://api.spotify.com/v1/tracks/49szLJa6JFGoR3HW0rUvYW,audio_features,spotify:track:49szLJa6JFGoR3HW0rUvYW
798,5505U1EuldAzoxJu7hyJL5,https://api.spotify.com/v1/audio-analysis/5505U1EuldAzoxJu7hyJL5,https://api.spotify.com/v1/tracks/5505U1EuldAzoxJu7hyJL5,audio_features,spotify:track:5505U1EuldAzoxJu7hyJL5
799,6VBxr5ypuF0S1I02ykNypb,https://api.spotify.com/v1/audio-analysis/6VBxr5ypuF0S1I02ykNypb,https://api.spotify.com/v1/tracks/6VBxr5ypuF0S1I02ykNypb,audio_features,spotify:track:6VBxr5ypuF0S1I02ykNypb
800,0XX0vUMedjCpIAh5k6agM7,https://api.spotify.com/v1/audio-analysis/0XX0vUMedjCpIAh5k6agM7,https://api.spotify.com/v1/tracks/0XX0vUMedjCpIAh5k6agM7,audio_features,spotify:track:0XX0vUMedjCpIAh5k6agM7
801,0EkE84jzoUBIBC9s8JP5qP,https://api.spotify.com/v1/audio-analysis/0EkE84jzoUBIBC9s8JP5qP,https://api.spotify.com/v1/tracks/0EkE84jzoUBIBC9s8JP5qP,audio_features,spotify:track:0EkE84jzoUBIBC9s8JP5qP
802,7hjJTsKBkmmQgqQ6ZFakSg,https://api.spotify.com/v1/audio-analysis/7hjJTsKBkmmQgqQ6ZFakSg,https://api.spotify.com/v1/tracks/7hjJTsKBkmmQgqQ6ZFakSg,audio_features,spotify:track:7hjJTsKBkmmQgqQ6ZFakSg
803,4hbPwdsvr7xho0yG9UusXW,https://api.spotify.com/v1/audio-analysis/4hbPwdsvr7xho0yG9UusXW,https://api.spotify.com/v1/tracks/4hbPwdsvr7xho0yG9UusXW,audio_features,spotify:track:4hbPwdsvr7xho0yG9UusXW
804,2HW4NYprScFSvinWNF3GbU,https://api.spotify.com/v1/audio-analysis/2HW4NYprScFSvinWNF3GbU,https://api.spotify.com/v1/tracks/2HW4NYprScFSvinWNF3GbU,audio_features,spotify:track:2HW4NYprScFSvinWNF3GbU
805,1Tu7E7AJe6HQSuCM4zb3pC,https://api.spotify.com/v1/audio-analysis/1Tu7E7AJe6HQSuCM4zb3pC,https://api.spotify.com/v1/tracks/1Tu7E7AJe6HQSuCM4zb3pC,audio_features,spotify:track:1Tu7E7AJe6HQSuCM4zb3pC
806,3TBrf1PMRrmRBchMz8IWxL,https://api.spotify.com/v1/audio-analysis/3TBrf1PMRrmRBchMz8IWxL,https://api.spotify.com/v1/tracks/3TBrf1PMRrmRBchMz8IWxL,audio_features,spotify:track:3TBrf1PMRrmRBchMz8IWxL
807,7u4SnK76VMDDOKAfbtEuux,https://api.spotify.com/v1/audio-analysis/7u4SnK76VMDDOKAfbtEuux,https://api.spotify.com/v1/tracks/7u4SnK76VMDDOKAfbtEuux,audio_features,spotify:track:7u4SnK76VMDDOKAfbtEuux
808,3aBtE3hXZWcA2tRTuTSUqJ,https://api.spotify.com/v1/audio-analysis/3aBtE3hXZWcA2tRTuTSUqJ,https://api.spotify.com/v1/tracks/3aBtE3hXZWcA2tRTuTSUqJ,audio_features,spotify:track:3aBtE3hXZWcA2tRTuTSUqJ
809,3fPwgrg75m8xaVHjRoes6Z,https://api.spotify.com/v1/audio-analysis/3fPwgrg75m8xaVHjRoes6Z,https://api.spotify.com/v1/tracks/3fPwgrg75m8xaVHjRoes6Z,audio_features,spotify:track:3fPwgrg75m8xaVHjRoes6Z
810,1J55HfNAHcA7ye8S2oMncf,https://api.spotify.com/v1/audio-analysis/1J55HfNAHcA7ye8S2oMncf,https://api.spotify.com/v1/tracks/1J55HfNAHcA7ye8S2oMncf,audio_features,spotify:track:1J55HfNAHcA7ye8S2oMncf
811,3u1sTdF9iEFI14pu0h8kWC,https://api.spotify.com/v1/audio-analysis/3u1sTdF9iEFI14pu0h8kWC,https://api.spotify.com/v1/tracks/3u1sTdF9iEFI14pu0h8kWC,audio_features,spotify:track:3u1sTdF9iEFI14pu0h8kWC
812,24DMFnpL93ej5OcUy6PyH4,https://api.spotify.com/v1/audio-analysis/24DMFnpL93ej5OcUy6PyH4,https://api.spotify.com/v1/tracks/24DMFnpL93ej5OcUy6PyH4,audio_features,spotify:track:24DMFnpL93ej5OcUy6PyH4
813,3eavAnfpS2inexJS1l3B8r,https://api.spotify.com/v1/audio-analysis/3eavAnfpS2inexJS1l3B8r,https://api.spotify.com/v1/tracks/3eavAnfpS2inexJS1l3B8r,audio_features,spotify:track:3eavAnfpS2inexJS1l3B8r
814,1U8oLN8iGCnu21Oi22V3xk,https://api.spotify.com/v1/audio-analysis/1U8oLN8iGCnu21Oi22V3xk,https://api.spotify.com/v1/tracks/1U8oLN8iGCnu21Oi22V3xk,audio_features,spotify:track:1U8oLN8iGCnu21Oi22V3xk
815,4rRhFfkf3tWc7BNaJlZ85z,https://api.spotify.com/v1/audio-analysis/4rRhFfkf3tWc7BNaJlZ85z,https://api.spotify.com/v1/tracks/4rRhFfkf3tWc7BNaJlZ85z,audio_features,spotify:track:4rRhFfkf3tWc7BNaJlZ85z
816,6QgX1moj5ySECVE6dZAP8J,https://api.spotify.com/v1/audio-analysis/6QgX1moj5ySECVE6dZAP8J,https://api.spotify.com/v1/tracks/6QgX1moj5ySECVE6dZAP8J,audio_features,spotify:track:6QgX1moj5ySECVE6dZAP8J
817,7edKIyyekC19d8qS3uJqAc,https://api.spotify.com/v1/audio-analysis/7edKIyyekC19d8qS3uJqAc,https://api.spotify.com/v1/tracks/7edKIyyekC19d8qS3uJqAc,audio_features,spotify:track:7edKIyyekC19d8qS3uJqAc
818,5B1DCTAfpzQcFhZ1poIMNZ,https://api.spotify.com/v1/audio-analysis/5B1DCTAfpzQcFhZ1poIMNZ,https://api.spotify.com/v1/tracks/5B1DCTAfpzQcFhZ1poIMNZ,audio_features,spotify:track:5B1DCTAfpzQcFhZ1poIMNZ
819,1AStoh7sOd3mqn4YoDdpc6,https://api.spotify.com/v1/audio-analysis/1AStoh7sOd3mqn4YoDdpc6,https://api.spotify.com/v1/tracks/1AStoh7sOd3mqn4YoDdpc6,audio_features,spotify:track:1AStoh7sOd3mqn4YoDdpc6
820,7CGdx3E2hu3wQAnBTvRXcM,https://api.spotify.com/v1/audio-analysis/7CGdx3E2hu3wQAnBTvRXcM,https://api.spotify.com/v1/tracks/7CGdx3E2hu3wQAnBTvRXcM,audio_features,spotify:track:7CGdx3E2hu3wQAnBTvRXcM
821,6IXbubr843rgE1AXrTf7Hm,https://api.spotify.com/v1/audio-analysis/6IXbubr843rgE1AXrTf7Hm,https://api.spotify.com/v1/tracks/6IXbubr843rgE1AXrTf7Hm,audio_features,spotify:track:6IXbubr843rgE1AXrTf7Hm
822,2Xx65T80dOJAD2B3qHzJqC,https://api.spotify.com/v1/audio-analysis/2Xx65T80dOJAD2B3qHzJqC,https://api.spotify.com/v1/tracks/2Xx65T80dOJAD2B3qHzJqC,audio_features,spotify:track:2Xx65T80dOJAD2B3qHzJqC
823,0Zzi24DSFiZWrQuKq005iN,https://api.spotify.com/v1/audio-analysis/0Zzi24DSFiZWrQuKq005iN,https://api.spotify.com/v1/tracks/0Zzi24DSFiZWrQuKq005iN,audio_features,spotify:track:0Zzi24DSFiZWrQuKq005iN
824,519AGqMhNSiZJETQswd1R8,https://api.spotify.com/v1/audio-analysis/519AGqMhNSiZJETQswd1R8,https://api.spotify.com/v1/tracks/519AGqMhNSiZJETQswd1R8,audio_features,spotify:track:519AGqMhNSiZJETQswd1R8
825,1KTev04qBtTwlmXtQ4Ps5D,https://api.spotify.com/v1/audio-analysis/1KTev04qBtTwlmXtQ4Ps5D,https://api.spotify.com/v1/tracks/1KTev04qBtTwlmXtQ4Ps5D,audio_features,spotify:track:1KTev04qBtTwlmXtQ4Ps5D
826,5gDN0WkOb7g6MtTGIlw6Mt,https://api.spotify.com/v1/audio-analysis/5gDN0WkOb7g6MtTGIlw6Mt,https://api.spotify.com/v1/tracks/5gDN0WkOb7g6MtTGIlw6Mt,audio_features,spotify:track:5gDN0WkOb7g6MtTGIlw6Mt
827,6Xsxlq31FgOXuQRvS4NsVn,https://api.spotify.com/v1/audio-analysis/6Xsxlq31FgOXuQRvS4NsVn,https://api.spotify.com/v1/tracks/6Xsxlq31FgOXuQRvS4NsVn,audio_features,spotify:track:6Xsxlq31FgOXuQRvS4NsVn
828,6uIp5h6SIuH0hqYLitLUq4,https://api.spotify.com/v1/audio-analysis/6uIp5h6SIuH0hqYLitLUq4,https://api.spotify.com/v1/tracks/6uIp5h6SIuH0hqYLitLUq4,audio_features,spotify:track:6uIp5h6SIuH0hqYLitLUq4
829,7KgU2XZUYZYlgZc2gCC385,https://api.spotify.com/v1/audio-analysis/7KgU2XZUYZYlgZc2gCC385,https://api.spotify.com/v1/tracks/7KgU2XZUYZYlgZc2gCC385,audio_features,spotify:track:7KgU2XZUYZYlgZc2gCC385
830,7AWDBBiDmJ2023ohvdqSMD,https://api.spotify.com/v1/audio-analysis/7AWDBBiDmJ2023ohvdqSMD,https://api.spotify.com/v1/tracks/7AWDBBiDmJ2023ohvdqSMD,audio_features,spotify:track:7AWDBBiDmJ2023ohvdqSMD
831,3YBJvnPRxQurocWR8AB6FD,https://api.spotify.com/v1/audio-analysis/3YBJvnPRxQurocWR8AB6FD,https://api.spotify.com/v1/tracks/3YBJvnPRxQurocWR8AB6FD,audio_features,spotify:track:3YBJvnPRxQurocWR8AB6FD
832,26y3jgoe8P0Yj5o9VEMiaN,https://api.spotify.com/v1/audio-analysis/26y3jgoe8P0Yj5o9VEMiaN,https://api.spotify.com/v1/tracks/26y3jgoe8P0Yj5o9VEMiaN,audio_features,spotify:track:26y3jgoe8P0Yj5o9VEMiaN
833,66janRhmFTbHpscT2TG545,https://api.spotify.com/v1/audio-analysis/66janRhmFTbHpscT2TG545,https://api.spotify.com/v1/tracks/66janRhmFTbHpscT2TG545,audio_features,spotify:track:66janRhmFTbHpscT2TG545
834,605sABWjuQDh63wvI6T5lr,https://api.spotify.com/v1/audio-analysis/605sABWjuQDh63wvI6T5lr,https://api.spotify.com/v1/tracks/605sABWjuQDh63wvI6T5lr,audio_features,spotify:track:605sABWjuQDh63wvI6T5lr
835,0Xbmo1e90OBtwWlFPNePLH,https://api.spotify.com/v1/audio-analysis/0Xbmo1e90OBtwWlFPNePLH,https://api.spotify.com/v1/tracks/0Xbmo1e90OBtwWlFPNePLH,audio_features,spotify:track:0Xbmo1e90OBtwWlFPNePLH
836,1V0sxDwhX8OCazgZYYmFUL,https://api.spotify.com/v1/audio-analysis/1V0sxDwhX8OCazgZYYmFUL,https://api.spotify.com/v1/tracks/1V0sxDwhX8OCazgZYYmFUL,audio_features,spotify:track:1V0sxDwhX8OCazgZYYmFUL
837,0K8MTj6mDpYHjacBTWtwhx,https://api.spotify.com/v1/audio-analysis/0K8MTj6mDpYHjacBTWtwhx,https://api.spotify.com/v1/tracks/0K8MTj6mDpYHjacBTWtwhx,audio_features,spotify:track:0K8MTj6mDpYHjacBTWtwhx
838,3yTvwfFuKjpCeRQNjcvuYw,https://api.spotify.com/v1/audio-analysis/3yTvwfFuKjpCeRQNjcvuYw,https://api.spotify.com/v1/tracks/3yTvwfFuKjpCeRQNjcvuYw,audio_features,spotify:track:3yTvwfFuKjpCeRQNjcvuYw
839,0Qu3X1zkDAnycn74Lcu6E9,https://api.spotify.com/v1/audio-analysis/0Qu3X1zkDAnycn74Lcu6E9,https://api.spotify.com/v1/tracks/0Qu3X1zkDAnycn74Lcu6E9,audio_features,spotify:track:0Qu3X1zkDAnycn74Lcu6E9
840,79Cd0myzdJ9O11hMgoNqYo,https://api.spotify.com/v1/audio-analysis/79Cd0myzdJ9O11hMgoNqYo,https://api.spotify.com/v1/tracks/79Cd0myzdJ9O11hMgoNqYo,audio_features,spotify:track:79Cd0myzdJ9O11hMgoNqYo
841,44XkFT7MsFdFz751XTJ6Vl,https://api.spotify.com/v1/audio-analysis/44XkFT7MsFdFz751XTJ6Vl,https://api.spotify.com/v1/tracks/44XkFT7MsFdFz751XTJ6Vl,audio_features,spotify:track:44XkFT7MsFdFz751XTJ6Vl
842,0H0vSWy5ag3gaLPSVZzDUd,https://api.spotify.com/v1/audio-analysis/0H0vSWy5ag3gaLPSVZzDUd,https://api.spotify.com/v1/tracks/0H0vSWy5ag3gaLPSVZzDUd,audio_features,spotify:track:0H0vSWy5ag3gaLPSVZzDUd
843,0QoWgj1imtQdLzeh97MOOF,https://api.spotify.com/v1/audio-analysis/0QoWgj1imtQdLzeh97MOOF,https://api.spotify.com/v1/tracks/0QoWgj1imtQdLzeh97MOOF,audio_features,spotify:track:0QoWgj1imtQdLzeh97MOOF
844,7ERwzJmxpGXHuLoCDSG9tF,https://api.spotify.com/v1/audio-analysis/7ERwzJmxpGXHuLoCDSG9tF,https://api.spotify.com/v1/tracks/7ERwzJmxpGXHuLoCDSG9tF,audio_features,spotify:track:7ERwzJmxpGXHuLoCDSG9tF
845,18OwWzjQFKUk3dpnxS72Ri,https://api.spotify.com/v1/audio-analysis/18OwWzjQFKUk3dpnxS72Ri,https://api.spotify.com/v1/tracks/18OwWzjQFKUk3dpnxS72Ri,audio_features,spotify:track:18OwWzjQFKUk3dpnxS72Ri
846,5MyMyce8hJesQnG8O7VnS2,https://api.spotify.com/v1/audio-analysis/5MyMyce8hJesQnG8O7VnS2,https://api.spotify.com/v1/tracks/5MyMyce8hJesQnG8O7VnS2,audio_features,spotify:track:5MyMyce8hJesQnG8O7VnS2
847,03cbB1sTONppe9shJeewmF,https://api.spotify.com/v1/audio-analysis/03cbB1sTONppe9shJeewmF,https://api.spotify.com/v1/tracks/03cbB1sTONppe9shJeewmF,audio_features,spotify:track:03cbB1sTONppe9shJeewmF
848,15w0OzWVQjgx1TuU7W3XeS,https://api.spotify.com/v1/audio-analysis/15w0OzWVQjgx1TuU7W3XeS,https://api.spotify.com/v1/tracks/15w0OzWVQjgx1TuU7W3XeS,audio_features,spotify:track:15w0OzWVQjgx1TuU7W3XeS
849,3arNLdQ9nn0aOzbNGzME1j,https://api.spotify.com/v1/audio-analysis/3arNLdQ9nn0aOzbNGzME1j,https://api.spotify.com/v1/tracks/3arNLdQ9nn0aOzbNGzME1j,audio_features,spotify:track:3arNLdQ9nn0aOzbNGzME1j
850,1Ox2CFcoUggOnKjOXRaMAh,https://api.spotify.com/v1/audio-analysis/1Ox2CFcoUggOnKjOXRaMAh,https://api.spotify.com/v1/tracks/1Ox2CFcoUggOnKjOXRaMAh,audio_features,spotify:track:1Ox2CFcoUggOnKjOXRaMAh
851,0HchevKlYMrglXjN1lSbcE,https://api.spotify.com/v1/audio-analysis/0HchevKlYMrglXjN1lSbcE,https://api.spotify.com/v1/tracks/0HchevKlYMrglXjN1lSbcE,audio_features,spotify:track:0HchevKlYMrglXjN1lSbcE
852,5lAiI22D5RGo01biYaP4rD,https://api.spotify.com/v1/audio-analysis/5lAiI22D5RGo01biYaP4rD,https://api.spotify.com/v1/tracks/5lAiI22D5RGo01biYaP4rD,audio_features,spotify:track:5lAiI22D5RGo01biYaP4rD
853,4rGayVVzbMhj2V1Inyfr4Z,https://api.spotify.com/v1/audio-analysis/4rGayVVzbMhj2V1Inyfr4Z,https://api.spotify.com/v1/tracks/4rGayVVzbMhj2V1Inyfr4Z,audio_features,spotify:track:4rGayVVzbMhj2V1Inyfr4Z
854,0ZIkmYj8oTXs7DcUfJi7wp,https://api.spotify.com/v1/audio-analysis/0ZIkmYj8oTXs7DcUfJi7wp,https://api.spotify.com/v1/tracks/0ZIkmYj8oTXs7DcUfJi7wp,audio_features,spotify:track:0ZIkmYj8oTXs7DcUfJi7wp
855,4eND9XbfF8Yicr4UapgnVY,https://api.spotify.com/v1/audio-analysis/4eND9XbfF8Yicr4UapgnVY,https://api.spotify.com/v1/tracks/4eND9XbfF8Yicr4UapgnVY,audio_features,spotify:track:4eND9XbfF8Yicr4UapgnVY
856,1usI1iudeAN6co7KuukTTl,https://api.spotify.com/v1/audio-analysis/1usI1iudeAN6co7KuukTTl,https://api.spotify.com/v1/tracks/1usI1iudeAN6co7KuukTTl,audio_features,spotify:track:1usI1iudeAN6co7KuukTTl
857,4WDgLYCWMdKt0saYZYldst,https://api.spotify.com/v1/audio-analysis/4WDgLYCWMdKt0saYZYldst,https://api.spotify.com/v1/tracks/4WDgLYCWMdKt0saYZYldst,audio_features,spotify:track:4WDgLYCWMdKt0saYZYldst
858,0D83N2MdQX2aLL8gGhQXWb,https://api.spotify.com/v1/audio-analysis/0D83N2MdQX2aLL8gGhQXWb,https://api.spotify.com/v1/tracks/0D83N2MdQX2aLL8gGhQXWb,audio_features,spotify:track:0D83N2MdQX2aLL8gGhQXWb
859,3j2PPCuMPhxbcHLDAT4Ag2,https://api.spotify.com/v1/audio-analysis/3j2PPCuMPhxbcHLDAT4Ag2,https://api.spotify.com/v1/tracks/3j2PPCuMPhxbcHLDAT4Ag2,audio_features,spotify:track:3j2PPCuMPhxbcHLDAT4Ag2
860,0lsJY1HPfJgTfLRiJkOhBD,https://api.spotify.com/v1/audio-analysis/0lsJY1HPfJgTfLRiJkOhBD,https://api.spotify.com/v1/tracks/0lsJY1HPfJgTfLRiJkOhBD,audio_features,spotify:track:0lsJY1HPfJgTfLRiJkOhBD
861,2NJMmjIZOaz4IHhy4p8emQ,https://api.spotify.com/v1/audio-analysis/2NJMmjIZOaz4IHhy4p8emQ,https://api.spotify.com/v1/tracks/2NJMmjIZOaz4IHhy4p8emQ,audio_features,spotify:track:2NJMmjIZOaz4IHhy4p8emQ
862,2Ciln9dFj2WIUZ5tZdtrrU,https://api.spotify.com/v1/audio-analysis/2Ciln9dFj2WIUZ5tZdtrrU,https://api.spotify.com/v1/tracks/2Ciln9dFj2WIUZ5tZdtrrU,audio_features,spotify:track:2Ciln9dFj2WIUZ5tZdtrrU
863,2mULug3l8EqjOH2qtiRPyl,https://api.spotify.com/v1/audio-analysis/2mULug3l8EqjOH2qtiRPyl,https://api.spotify.com/v1/tracks/2mULug3l8EqjOH2qtiRPyl,audio_features,spotify:track:2mULug3l8EqjOH2qtiRPyl
864,5UbzlxU28rgl1j1EM66rl2,https://api.spotify.com/v1/audio-analysis/5UbzlxU28rgl1j1EM66rl2,https://api.spotify.com/v1/tracks/5UbzlxU28rgl1j1EM66rl2,audio_features,spotify:track:5UbzlxU28rgl1j1EM66rl2
865,13W9cJTucfO4YrgzeX2ZG7,https://api.spotify.com/v1/audio-analysis/13W9cJTucfO4YrgzeX2ZG7,https://api.spotify.com/v1/tracks/13W9cJTucfO4YrgzeX2ZG7,audio_features,spotify:track:13W9cJTucfO4YrgzeX2ZG7
866,6EalzXsnUkmUFN38PPPO0D,https://api.spotify.com/v1/audio-analysis/6EalzXsnUkmUFN38PPPO0D,https://api.spotify.com/v1/tracks/6EalzXsnUkmUFN38PPPO0D,audio_features,spotify:track:6EalzXsnUkmUFN38PPPO0D
867,6cWCbCuvDvxzXRyJsrqtN4,https://api.spotify.com/v1/audio-analysis/6cWCbCuvDvxzXRyJsrqtN4,https://api.spotify.com/v1/tracks/6cWCbCuvDvxzXRyJsrqtN4,audio_features,spotify:track:6cWCbCuvDvxzXRyJsrqtN4
868,26HDbQvTBlt9dUfACcDdzX,https://api.spotify.com/v1/audio-analysis/26HDbQvTBlt9dUfACcDdzX,https://api.spotify.com/v1/tracks/26HDbQvTBlt9dUfACcDdzX,audio_features,spotify:track:26HDbQvTBlt9dUfACcDdzX
869,67KMlLRXoH1pxgoPIStarP,https://api.spotify.com/v1/audio-analysis/67KMlLRXoH1pxgoPIStarP,https://api.spotify.com/v1/tracks/67KMlLRXoH1pxgoPIStarP,audio_features,spotify:track:67KMlLRXoH1pxgoPIStarP
870,7nBc58cs6wkouzVw9lx1xo,https://api.spotify.com/v1/audio-analysis/7nBc58cs6wkouzVw9lx1xo,https://api.spotify.com/v1/tracks/7nBc58cs6wkouzVw9lx1xo,audio_features,spotify:track:7nBc58cs6wkouzVw9lx1xo
871,0yUfWqPuqF5VyonxadOrnD,https://api.spotify.com/v1/audio-analysis/0yUfWqPuqF5VyonxadOrnD,https://api.spotify.com/v1/tracks/0yUfWqPuqF5VyonxadOrnD,audio_features,spotify:track:0yUfWqPuqF5VyonxadOrnD
872,5a9lRuIwGLycndEOubfRd0,https://api.spotify.com/v1/audio-analysis/5a9lRuIwGLycndEOubfRd0,https://api.spotify.com/v1/tracks/5a9lRuIwGLycndEOubfRd0,audio_features,spotify:track:5a9lRuIwGLycndEOubfRd0
873,5AftLyHQB6iV4E9OTM9Dmg,https://api.spotify.com/v1/audio-analysis/5AftLyHQB6iV4E9OTM9Dmg,https://api.spotify.com/v1/tracks/5AftLyHQB6iV4E9OTM9Dmg,audio_features,spotify:track:5AftLyHQB6iV4E9OTM9Dmg
874,0e91JFmRkSFo5Ig9oov3Wt,https://api.spotify.com/v1/audio-analysis/0e91JFmRkSFo5Ig9oov3Wt,https://api.spotify.com/v1/tracks/0e91JFmRkSFo5Ig9oov3Wt,audio_features,spotify:track:0e91JFmRkSFo5Ig9oov3Wt
875,3OsrQUJHk3yh7M28QnCyMQ,https://api.spotify.com/v1/audio-analysis/3OsrQUJHk3yh7M28QnCyMQ,https://api.spotify.com/v1/tracks/3OsrQUJHk3yh7M28QnCyMQ,audio_features,spotify:track:3OsrQUJHk3yh7M28QnCyMQ
876,6M0cTxVLdCjeKk9V7VUMTi,https://api.spotify.com/v1/audio-analysis/6M0cTxVLdCjeKk9V7VUMTi,https://api.spotify.com/v1/tracks/6M0cTxVLdCjeKk9V7VUMTi,audio_features,spotify:track:6M0cTxVLdCjeKk9V7VUMTi
877,5vCP7hEemdfhWBIByysMcl,https://api.spotify.com/v1/audio-analysis/5vCP7hEemdfhWBIByysMcl,https://api.spotify.com/v1/tracks/5vCP7hEemdfhWBIByysMcl,audio_features,spotify:track:5vCP7hEemdfhWBIByysMcl
878,2X9kfp3gvvpJZcjBePERD2,https://api.spotify.com/v1/audio-analysis/2X9kfp3gvvpJZcjBePERD2,https://api.spotify.com/v1/tracks/2X9kfp3gvvpJZcjBePERD2,audio_features,spotify:track:2X9kfp3gvvpJZcjBePERD2
879,0CHLaxsM9kSRriJxBOyi3B,https://api.spotify.com/v1/audio-analysis/0CHLaxsM9kSRriJxBOyi3B,https://api.spotify.com/v1/tracks/0CHLaxsM9kSRriJxBOyi3B,audio_features,spotify:track:0CHLaxsM9kSRriJxBOyi3B
880,2HksH6Y4DYtyZIffYr6MQu,https://api.spotify.com/v1/audio-analysis/2HksH6Y4DYtyZIffYr6MQu,https://api.spotify.com/v1/tracks/2HksH6Y4DYtyZIffYr6MQu,audio_features,spotify:track:2HksH6Y4DYtyZIffYr6MQu
881,6z9ph0jZuQwt4riqHmZ1ww,https://api.spotify.com/v1/audio-analysis/6z9ph0jZuQwt4riqHmZ1ww,https://api.spotify.com/v1/tracks/6z9ph0jZuQwt4riqHmZ1ww,audio_features,spotify:track:6z9ph0jZuQwt4riqHmZ1ww
882,4AkPqyuqnejf6k7HsyDLz3,https://api.spotify.com/v1/audio-analysis/4AkPqyuqnejf6k7HsyDLz3,https://api.spotify.com/v1/tracks/4AkPqyuqnejf6k7HsyDLz3,audio_features,spotify:track:4AkPqyuqnejf6k7HsyDLz3
883,1ks0HwvnMPB8IZWr62AReM,https://api.spotify.com/v1/audio-analysis/1ks0HwvnMPB8IZWr62AReM,https://api.spotify.com/v1/tracks/1ks0HwvnMPB8IZWr62AReM,audio_features,spotify:track:1ks0HwvnMPB8IZWr62AReM
884,12GUwCtlq2tNh4ZZm4RTkf,https://api.spotify.com/v1/audio-analysis/12GUwCtlq2tNh4ZZm4RTkf,https://api.spotify.com/v1/tracks/12GUwCtlq2tNh4ZZm4RTkf,audio_features,spotify:track:12GUwCtlq2tNh4ZZm4RTkf
885,6Gtwy2gTxwi68I4nETXgNx,https://api.spotify.com/v1/audio-analysis/6Gtwy2gTxwi68I4nETXgNx,https://api.spotify.com/v1/tracks/6Gtwy2gTxwi68I4nETXgNx,audio_features,spotify:track:6Gtwy2gTxwi68I4nETXgNx
886,5BqWRmRNApxRbcCpOrQF9z,https://api.spotify.com/v1/audio-analysis/5BqWRmRNApxRbcCpOrQF9z,https://api.spotify.com/v1/tracks/5BqWRmRNApxRbcCpOrQF9z,audio_features,spotify:track:5BqWRmRNApxRbcCpOrQF9z
